group,subj_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,sub-noICDPD01,0.3077393576124513,0.33231485166215274,0.35856165458456885,0.3848096186157707,0.4162674760004864,0.4502757288370376,0.4650680248585413,0.4632515719832869,0.4474454479833972,0.4236094662412097,0.4104291971067057,0.4103750868114606,0.4191686048790418,0.4339895991383628,0.4509029924845097,0.4682471192802327,0.4866494910866508,0.5037755588103494,0.5174579173890479,0.5257496350851888,0.5338917036512775,0.5419102692006686,0.5473492343039148,0.5566475226138473,0.5751297094233425,0.5895821245527534,0.5899361935529617,0.5789034522759081,0.5706545075346162,0.5739168264507714,0.5815317513811206,0.5880503546170478,0.5908956002868048,0.5901320303783177,0.587631790029746,0.5832160759746925,0.5765843003120329,0.567736247627817,0.5577962871487846,0.547759143092353,0.5419583083847772,0.5406476170505126,0.5372860958148209,0.5319987720401769,0.5270094580521993,0.5205155071728403,0.513482976936954,0.5054862969170116,0.4952032420260881,0.4862141992662054,0.4765548030993813,0.4651831813968585,0.4543705528649069,0.4466852942755832,0.44317444898251146,0.4425445045836818,0.4440303596470881,0.4451477217125489,0.4469006720084002,0.4512399929547372,0.4565179597408575,0.4614542892972613,0.4649392798785858,0.468468422421184,0.4730825406168268,0.4778774896441304,0.4827889107954276,0.4894877665418084,0.4975947402697181,0.5021927280823245,0.5019811188551142,0.4981003351417762,0.4908404068321728,0.4808639502422262,0.4698188766801751,0.4579619387409234,0.4446408907878563,0.4320270163259552,0.4222206673147452,0.4135930731058904,0.4053068169598341,0.3962442963024686,0.3867646965789721,0.37809397093126496,0.3652652349051741,0.3477949689462708,0.33154497536243416,0.3187037073578419,0.3050523512636507,0.2935343579126118,0.28074439784532523,0.2629553434924174,0.24011246118741025,0.2130396347319776,0.19095394857433592,0.17870134178736702,0.16602679889613706,0.14062464875831285,0.0982581685999885,0.060966590441349826
0,sub-noICDPD02,0.2480793849786837,0.28223703234245306,0.31062744100313106,0.3236054438678187,0.3432178089582916,0.3529675335415545,0.35388861334184635,0.3631751999539698,0.3785373002289473,0.3908870805532892,0.4191743005703399,0.4519287945541565,0.4691198517947651,0.4695992541608568,0.4786054487698238,0.4977748889956283,0.5123027550479642,0.5162072016252234,0.5102014951188749,0.5023182801101284,0.5006992736993119,0.5052668452265093,0.5126392077401405,0.5193485713368179,0.5206834057980523,0.5237978240433301,0.5338234654024392,0.5426367890470717,0.5470500000451446,0.5489279374001879,0.5530156379108959,0.5616223720094138,0.5744635217394176,0.5906383507017027,0.6066146174187358,0.6169311039626311,0.6272113358165495,0.6391975933225738,0.6468984549876061,0.6552907500061466,0.6589518781660407,0.6596231761734598,0.6528487932670379,0.6390328005477444,0.6211886122055827,0.5877500293519979,0.5566121384336356,0.5282470736322288,0.5027241961798419,0.4774287013426037,0.4570185382102676,0.4437133381008119,0.4367954014544556,0.4360335765298057,0.4390551916432824,0.4407502902277592,0.4409591972511653,0.44017996043102064,0.4370189885321572,0.4332077484678392,0.4305080606704267,0.4295663166826024,0.4289823225886094,0.4305031107402982,0.43725713984349773,0.4496972268343888,0.4660749529188376,0.4831631557187495,0.4999797741531942,0.5175993657847753,0.5333135599637289,0.5430474769992482,0.5465408318932209,0.5435403782322653,0.5376469198337639,0.5277841771523016,0.5139166927923308,0.4992662378722566,0.4833895150057285,0.4658152933918918,0.44752917336709136,0.4348128371929472,0.4267950279011153,0.4231465041276818,0.42548713808642696,0.43036321502484426,0.4292182585370058,0.4203431299756133,0.4049289566943557,0.38908833742051857,0.3766259735168863,0.3620555063362196,0.3388791040629741,0.3022000054285475,0.2644179946999325,0.23315556420532885,0.2135009651616362,0.19663862580157504,0.16521480585286982,0.11960495914740844
0,sub-noICDPD03,0.20728744681242606,0.2416472918584861,0.2761142695806945,0.3094783701537509,0.3409921414623241,0.35929911126827313,0.3766487525374449,0.3944647659378162,0.4143378514221569,0.4409794485025911,0.4627147271142931,0.474673314359391,0.4865134912835021,0.4996781842322174,0.5113603154679993,0.5188503562530138,0.5166064563852757,0.5056054073383234,0.4967323725245048,0.492832631679465,0.4912811604440408,0.49183022623414596,0.49550977727394396,0.5039965994899773,0.5176283870276165,0.5337303143655134,0.5495104271261634,0.5639744386638155,0.5784278872662818,0.5923700018157136,0.6011670004593548,0.605546547048511,0.6088473572024855,0.6125030340310328,0.6220875389372527,0.6332108985085942,0.6410893327955162,0.6477744429876493,0.6587582826217989,0.6691835820998591,0.6715201470281628,0.669196218296104,0.6641719119217282,0.6556647281778152,0.6382513190402594,0.6177811022089047,0.5966390825746261,0.5754924490182177,0.5550738324360374,0.537367962050145,0.5241315961468933,0.5125672579316118,0.5000113507678805,0.4862339223323895,0.4725638626197495,0.4611185523912414,0.4518722860025026,0.44463348805128505,0.4386980540098517,0.4350335804337366,0.4353105204308917,0.4386414806752033,0.4433652410582343,0.4481295966743974,0.4550006747799098,0.4648764698809577,0.47690918001502497,0.4898059236796348,0.5025739838072469,0.5153629857376333,0.5291915803140625,0.543725444851531,0.5563414545720551,0.5649708723050435,0.5696373023628625,0.5689828020768841,0.564657407032674,0.5588600559348145,0.5500613990877911,0.5390115288288994,0.5287791991269964,0.5179253357936633,0.5045838013344895,0.48811558971839597,0.4722747128061667,0.4524398045037954,0.4294064714703877,0.4086423125390947,0.39390016792880056,0.3855343595329683,0.37968164115186137,0.3630721859599928,0.3304701639339929,0.29310280998748484,0.25815785613077896,0.219541090613834,0.1745069014763722,0.12997815522564535,0.0937478896416636,0.06897382432695824
0,sub-noICDPD05,0.3937822306124787,0.4214014244054518,0.4466690631269679,0.459526611729658,0.4593917423723628,0.4516141166415703,0.44858960757245786,0.4542894607100065,0.4626446658501839,0.4781482468763314,0.4966717560049668,0.5141541708312556,0.5283559340608948,0.5412253850598175,0.550528324928055,0.5558578586718053,0.5543320581465082,0.5501989416333404,0.5476896019374886,0.5465252186199802,0.5463922569975661,0.5480743004215309,0.5509935341215128,0.5552455798486529,0.5597738723441605,0.5633088254597108,0.5654967249844051,0.5671239491798592,0.5681550639673346,0.5694947464575337,0.5701177888907221,0.5687555640107651,0.5669978505875446,0.5642732143826412,0.5610744806232767,0.5574195945634717,0.5560612566780191,0.5556256908425041,0.5538369103209532,0.5528527637929007,0.5519829595664859,0.5516100633998552,0.5519538418773052,0.5514705469110036,0.5496943101484529,0.5450287496916558,0.538542116796274,0.5315249674361617,0.5250630988862877,0.5193989580480067,0.5138593789500197,0.5086383158607667,0.5047643576252405,0.5020601934988429,0.5005426212109515,0.500669166300204,0.5000548309214766,0.5008034175108794,0.5010233229301853,0.500231229025348,0.4981174019478038,0.494039624272817,0.4880693167976918,0.48075243890696995,0.4735900459409834,0.4682718106472655,0.4637329736489569,0.4584270201581184,0.4550388992114065,0.4534377838972711,0.4518275334372069,0.4530013288115238,0.4569891242995478,0.4611165366583058,0.4653062561318837,0.4683041865686562,0.4683493541037767,0.4671098955577893,0.4664538469289634,0.4614851488648528,0.451456830930265,0.4407718518547616,0.4319490170377249,0.4245701712321863,0.4204016157236215,0.4204983907340137,0.41986344064626496,0.4210868245723812,0.4299985637181693,0.4450501732989215,0.4547604372855519,0.4553465804226323,0.4149953638383689,0.3485240162693639,0.2859719840670702,0.2459467543975411,0.21762766373639605,0.18797042752388785,0.15114011115483636,0.12041269762003055
0,sub-noICDPD06,0.4032999513739989,0.4232339996648061,0.4459935031783863,0.4676878230999055,0.4871677368384267,0.5052784337780989,0.5186424861007751,0.5236113579870759,0.5281811397875321,0.5352415031779723,0.5426397224955022,0.5492781443977713,0.5610529696791129,0.5772330543738937,0.5900574438100179,0.5967562138510178,0.5971433225820287,0.5954569826937118,0.5958605168145498,0.6036088570743863,0.6155606328509896,0.6258223464078695,0.6313225754957985,0.6340439483220115,0.6341766497304734,0.6350767550349085,0.6367513070792322,0.6401722869174827,0.6428142198715533,0.6457084582009839,0.6491560852880962,0.6523309571359501,0.6550134330749012,0.6572974614191432,0.6575192772412096,0.6556285589820294,0.6523090012901294,0.6474000090637327,0.6409681125604686,0.6329446150081064,0.6252162276810005,0.6163270964470883,0.6067622079236447,0.5991935544316521,0.593867026298619,0.5899710997448862,0.5873127755019394,0.5864995847249297,0.5862485432843704,0.5863627044585716,0.5867592347075129,0.5874906892044499,0.587349424887215,0.5860077374028213,0.5835688781407019,0.5796340307821943,0.5752858898396013,0.5719819750572275,0.5691235466836626,0.5658525564309991,0.562528027350567,0.5592014768415821,0.5538594119757061,0.5467948952701124,0.5394756802913679,0.5320308633857096,0.5253862815003775,0.5194894098362836,0.5143541021313347,0.5099004976991146,0.507648857994354,0.5070139732251059,0.5074022362305307,0.5087473648799161,0.5092594790565399,0.5083345809897679,0.5063022296148326,0.5018113156090606,0.4955057442781999,0.4877846473077849,0.4800473766931328,0.4729772780968051,0.4706361137900884,0.4719958027346936,0.4717156460275592,0.4671437238876225,0.4582050721841326,0.4500174660271689,0.4399134053435608,0.4201385716367477,0.3851586346566246,0.3468058252880545,0.31066446350927623,0.2738449839685281,0.2401217004645153,0.21142516427384184,0.18629628157158892,0.15933205809893602,0.12956749518031882,0.10105155053729382
0,sub-noICDPD07,0.3671950807283551,0.3977890324168813,0.4203854243991476,0.43278324796508905,0.44117222137823736,0.4406309989112704,0.4394911899238219,0.4426356193695489,0.4503045292533621,0.4599150237453258,0.4708764326770577,0.4849405228056372,0.5040358313527695,0.5233926933836819,0.5378795949496805,0.5476980739029043,0.5548770570109727,0.5588072735657674,0.5607081087618663,0.5633168552261829,0.56555695074689,0.5664008052477858,0.5675358842775505,0.5682912252814849,0.5689736565537683,0.5693751167255536,0.5716375771766085,0.5757829053410036,0.5798437005234689,0.5835716345611046,0.5871535137652297,0.5876700429257348,0.5851366358609181,0.5828783216637863,0.5821768036026977,0.5824552407628673,0.5832434281550383,0.5847615558462385,0.5849627038869823,0.5818782854577936,0.5757459340155494,0.5673803968098363,0.5570141757540095,0.5457750431455148,0.5347343979684486,0.5267239379873454,0.5205483644210427,0.515975042167416,0.5123341975979424,0.5090274486307511,0.5071970670993862,0.5082621243895813,0.5096473093450211,0.5093408702576452,0.5098901057876939,0.5104881012881842,0.5108771439575166,0.5112206772021017,0.5114645087144901,0.5102420329062353,0.5071461932501492,0.502740558113313,0.498414930295826,0.4971947413027138,0.500115900776024,0.5045702438582035,0.5090692860655741,0.513402668499216,0.5171521314120391,0.5194611821918311,0.5208939733942397,0.5226675060809496,0.5235873648314215,0.5238186551648318,0.5247487989933437,0.5246312795136625,0.5225720055669199,0.5188295725269487,0.5136306723261351,0.5068679561966609,0.4968936719652181,0.4858960561653992,0.4765916072138995,0.4722031474374,0.4728094569629017,0.4713669141781591,0.4672367786822973,0.4647155404305141,0.4569352706114409,0.4396479494369042,0.4117119559941453,0.37618675992438577,0.34358112331810764,0.3083348071526866,0.2642042177521005,0.2177235834772811,0.1732140790399511,0.13617810095280627,0.10457246853069777,0.08082137001357154
0,sub-noICDPD08,0.2089817505835023,0.2345489482393009,0.2605914250411915,0.2730357323147803,0.2853658132769154,0.30213621904387405,0.3187594373707778,0.3311483319780544,0.3346015831921436,0.3411135159132924,0.35627694031418583,0.3716947910874099,0.3836391474452347,0.3926538988501916,0.4011101222802824,0.4106610473620071,0.4194341882480265,0.4245939297614639,0.4309539081640718,0.4391142293172335,0.4469646126008511,0.452071570830108,0.4569125710470444,0.4658808292882834,0.4750537330712673,0.4843584129006173,0.4927508844105121,0.4977493319190113,0.5008310970588522,0.503090971517706,0.5060861989536443,0.5108428497139529,0.5165990715173817,0.5244373138504925,0.5338846178035462,0.5408542079822738,0.5428054249719811,0.5443732092440182,0.5491750769210599,0.5533915444012786,0.5541410837544775,0.5544243122974324,0.5564114486976963,0.558377943594042,0.5540474826077608,0.5462497444526898,0.5360558486062297,0.5240058559681737,0.511517320038964,0.4980305585356132,0.4824989666814651,0.4663626268368979,0.4520032592604373,0.438674507140882,0.4260605015577898,0.4152151138899108,0.4064435236672461,0.3989898916381147,0.39128804271881296,0.3848062225012149,0.3805214406268158,0.3789766569001285,0.3786057474709037,0.37928433656224897,0.38147151913015603,0.3850013217569109,0.3902704096404061,0.400413727111307,0.4104670363490549,0.4201754929702544,0.4321706352632081,0.4481646998325493,0.4649677056917868,0.479917187070113,0.4921579105690234,0.4997938604871742,0.5035816968652141,0.5049141826163407,0.5041827205981839,0.5030558687202038,0.5016605345283084,0.5001285754193106,0.4957321284580841,0.4873501208673793,0.4773704007653798,0.4677082318994029,0.4573678307867129,0.4450812633821784,0.4288945702611476,0.40660009404595615,0.3785847782600161,0.3515413857100831,0.33037461175484417,0.3037756104434605,0.2625765144099374,0.21391073315544745,0.1710033719537805,0.1336311117456111,0.09757258423368792,0.07053309888737687
0,sub-noICDPD09,0.3438254341835666,0.3707348584963421,0.3986866885314401,0.4124259716017861,0.4189357681287177,0.4243682505156845,0.4327197385460189,0.4434196541307797,0.4567827279864837,0.4687069116486682,0.4739605300873834,0.4747211462451194,0.4769258761283586,0.4848315614181855,0.4962496021961839,0.5095247509507389,0.5205446391763714,0.5287469139427029,0.5352876102975352,0.541326376364701,0.5467259681418895,0.5508815393882025,0.5528671065769772,0.5522304880987156,0.5517433901984499,0.5528574398863161,0.5549880159212707,0.5556354758107674,0.5563815897991146,0.558031100175485,0.5600139571311371,0.5605346470165339,0.5594197444267857,0.5556569214655257,0.5486357850567328,0.5413660306088928,0.5361866036676234,0.5324387781558335,0.5281059378824202,0.5232621303945187,0.519086412307123,0.5143633916880899,0.5096951001603838,0.5053604286627776,0.5010453460147333,0.4945496348521228,0.4863326629704557,0.4781674015495044,0.4701183733618252,0.4616669386996069,0.4525374952664309,0.44339377939049335,0.4348074613949313,0.4262837965819157,0.4166955988817431,0.4051836300500893,0.3924973618099165,0.3795565997272819,0.3677793328774733,0.3587110530917305,0.3535066537125209,0.35257331294462313,0.3556244814983941,0.3623194338418715,0.3716514930892149,0.381301449920707,0.3934723216609757,0.40830102077112507,0.4231174886692971,0.4366196044023827,0.4490482208358514,0.4606288218841741,0.4710871458384037,0.4800137052700602,0.4873370644493547,0.4943787073862108,0.5026229214500677,0.5103655275390544,0.5136829671340014,0.510562411707993,0.4996842850526157,0.4826025040265494,0.4640414275995849,0.4481104567840024,0.43701914476178944,0.4297025609204548,0.4215358185227465,0.4088441011549827,0.3892396856552253,0.36391671160328176,0.33780680758342146,0.3122027970969574,0.2856191280653057,0.2592750107328292,0.2376739285054961,0.2205877281500572,0.21197613831318265,0.202144809089792,0.17592289531306576,0.14608000799947052
0,sub-noICDPD10,0.3031737995424742,0.33010215131409304,0.3592512887334821,0.3871892395405236,0.4133034666851642,0.4326577771834902,0.4448768367782555,0.454389526687364,0.4605511052749383,0.4648482546408666,0.4684655289305304,0.475961449511799,0.4863254055465203,0.4976967102407606,0.5086589701071004,0.5197510251162978,0.5315190372487506,0.5409664811874799,0.5467228407404053,0.5514644218366227,0.5566892163553099,0.5614145375968563,0.564425382421449,0.5649980933705498,0.5663129312213904,0.5686877780147315,0.5722155608256949,0.5759888729179274,0.5797707642964608,0.5820676885954189,0.5825109634335406,0.5817865566592519,0.5809189843531726,0.5802624458849166,0.5800395501812429,0.5789695042783787,0.5751073272191661,0.5683140027735145,0.5588305051295966,0.5486318372307832,0.5400682737369064,0.5333683592594636,0.529021925191216,0.5263066103120307,0.5229674350671317,0.5169336882817512,0.5107193395159451,0.5054437545657436,0.5010085234787787,0.49645496878975304,0.4915229782014405,0.4861957567259262,0.4811657913376804,0.4764411170843685,0.472384252271069,0.4697278289326498,0.4674724044272609,0.4646188638063062,0.4609177192906589,0.4581708036957786,0.4566686116228941,0.4561830654816845,0.4552666967253777,0.4518055998812322,0.4461044905491178,0.4398169590637064,0.4348646278249981,0.432596372352817,0.43250426700044303,0.43404903728805067,0.4369128735541529,0.4404542730194996,0.4426403122199609,0.4439084439267025,0.4468244169542326,0.4524211476887855,0.4615748973713757,0.4722372605703455,0.48195340302325895,0.4870034860877524,0.488107526112281,0.4869072004055296,0.4836394832902622,0.479483285309009,0.4722691215343536,0.4621630234445602,0.4491584902450176,0.4352999930873041,0.4205788280640976,0.4010957158944728,0.37579709649740256,0.3475350785518354,0.3190452208669197,0.2894469857582022,0.2610585939125889,0.2358684779580953,0.21500893322684614,0.19926972705540186,0.18406689115316316,0.15949620548437532
0,sub-noICDPD11,0.2562149600623581,0.3114384499772126,0.35401128692990563,0.3773502057994983,0.3920023716117175,0.4062758900753099,0.42261601845043706,0.4403772070998381,0.45654638286474103,0.4676149457713945,0.4737462235306754,0.4777756808459754,0.4829247921614913,0.4898497743085636,0.4976286993640773,0.5048906884326188,0.5110935122501858,0.5149120049841845,0.5186739873302856,0.5263313341783475,0.5404999999646538,0.5576022943838395,0.5740765256815589,0.5858342383475372,0.5936373590090763,0.5995320514094156,0.6045099743235947,0.6102604250303234,0.6173571779193404,0.6241050405454647,0.6290717865658173,0.6324594780225772,0.6332201556504456,0.6302734692802681,0.6257629222509711,0.6222932292475529,0.6188103930453612,0.6124527918088435,0.6045902046601247,0.5963798358835247,0.5869261263843021,0.5767482086339314,0.5676864188370968,0.5608559959172216,0.5549749542265097,0.5476054967806828,0.5380555484063013,0.5274587562644077,0.5175328479572164,0.5082351452973656,0.4980583294406067,0.4866426610844654,0.4745669230419899,0.4618799850341311,0.448433276964584,0.4357267226942101,0.4236206585766733,0.4124456164245453,0.4025829417185393,0.3953589848968401,0.3905794447481359,0.3885187828143616,0.3881262257927413,0.3905707873458362,0.3961736140220951,0.403088962446803,0.4124096214473373,0.42456233687611933,0.4386749875196039,0.4527611046614077,0.4655517358414758,0.4755232732021029,0.4802813649676532,0.4810032097486765,0.4823935890928224,0.4876785753097655,0.49615127573273204,0.5047664483523456,0.5133548243629478,0.5222589794558324,0.5306727256076619,0.5374555676874819,0.5434166473199152,0.5452222695511155,0.5366764724999822,0.5195697460397765,0.4913430124068174,0.4680056635642802,0.456876286990298,0.44872333407055454,0.4301019702535436,0.4021134522882625,0.3702243374917521,0.3281065539414041,0.27408371331093645,0.2255254435238561,0.1826789573880483,0.14484735568068535,0.11230711713154927,0.08207950643698525
